cdgeb-probe-13,cdgeb-server-02,cdgeb-file-02,0.572299,0.460756,0.46307,0.462878,0.46694,0.46471,0.463687,0.460682,0.463381,0.464894,0.462337,0.461582,0.46054,0.462205,0.461113,0.467389,0.46105,0.46062,0.45729,0.462468
cdgeb-probe-09,cdgeb-server-15,cdgeb-file-16,1.079235,0.476559,0.469231,0.483351,0.480106,0.479055,0.477757,0.481735,0.476122,0.469495,0.477916,0.473812,0.471521,0.512903,0.479281,0.482212,0.480294,0.478739,0.483105,0.475105
cdgeb-probe-07,cdgeb-server-17,cdgeb-file-03,1.190049,0.306159,0.313695,0.30802,0.312278,0.311619,0.309155,0.30927,0.312693,0.314722,0.306398,0.31654,0.31222,0.309021,0.313136,0.317325,0.306726,0.312318,0.310537,0.308237
cdgeb-probe-06,cdgeb-server-03,cdgeb-file-02,1.300099,0.644163,0.644176,0.638191,0.641081,0.680256,0.636532,0.63884,0.640371,0.639112,0.642681,0.639679,0.640581,0.638116,0.676757,0.637549,0.640664,0.641855,0.63977,0.638411
cdgeb-probe-06,cdgeb-server-02,cdgeb-file-02,0.207021,0.094348,0.091972,0.091218,0.092577,0.090958,0.090383,0.095287,0.091481,0.093515,0.095347,0.092879,0.094938,0.099468,0.086807,0.08993,0.093023,0.093756,0.093746,0.094382
cdgeb-probe-06,cdgeb-server-12,cdgeb-file-03,0.631482,0.564029,0.56296,0.565681,0.562921,0.560771,0.564459,0.564028,0.561295,0.561573,0.562137,0.56134,0.565078,0.56287,0.56197,0.56306,0.56297,0.560955,0.582393,0.562228
cdgeb-probe-02,cdgeb-server-15,cdgeb-file-13,0.942523,0.371946,0.370528,0.370559,0.371614,0.372213,0.394612,0.368567,0.373003,0.373149,0.37114,0.379369,0.368023,0.371446,0.376595,0.374321,0.374717,0.372299,0.375759,0.370239
cdgeb-probe-05,cdgeb-server-15,cdgeb-file-17,1.189173,0.556266,0.517313,0.517994,0.519289,0.513637,0.516427,0.518958,0.519246,0.51341,0.518338,0.519868,0.518215,0.519153,0.512076,0.515444,0.512785,0.517561,0.515527,0.517152
cdgeb-probe-05,cdgeb-server-02,cdgeb-file-08,0.681913,0.373767,0.374876,0.373155,0.373009,0.374715,0.379267,0.376961,0.371679,0.37222,0.373867,0.373434,0.375318,0.372957,0.373901,0.37132,0.372701,0.37417,0.373746,0.374595
cdgeb-probe-11,cdgeb-server-07,cdgeb-file-02,0.833825,0.485148,0.488334,0.48483,0.483506,0.479518,0.482985,0.484738,0.483514,0.486287,0.480996,0.48387,0.484135,0.480259,0.48176,0.481611,0.483435,0.487416,0.481287,0.480728
cdgeb-probe-07,cdgeb-server-01,cdgeb-file-08,0.318415,0.224262,0.218723,0.223556,0.223027,0.221325,0.223501,0.245486,0.22227,0.240272,0.222676,0.220116,0.225341,0.223388,0.220207,0.222845,0.223041,0.221845,0.223819,0.218378
cdgeb-probe-07,cdgeb-server-09,cdgeb-file-16,1.142066,0.554173,0.550394,0.55911,0.55593,0.557174,0.555077,0.557296,0.560887,0.55197,0.562411,0.558899,0.558146,0.564032,0.549269,0.56164,0.561271,0.565423,0.594233,0.560082
cdgeb-probe-12,cdgeb-server-02,cdgeb-file-07,0.848368,0.558104,0.552839,0.55608,0.554795,0.551307,0.554103,0.554013,0.553341,0.55224,0.554789,0.558867,0.554252,0.565164,0.555842,0.552321,0.561836,0.55383,0.553613,0.559821
cdgeb-probe-08,cdgeb-server-16,cdgeb-file-15,1.214202,0.32757,0.3278,0.324613,0.32822,0.323522,0.325263,0.331006,0.324305,0.327384,0.328812,0.334216,0.332582,0.330768,0.331738,0.326596,0.328833,0.325619,0.325813,0.329074
cdgeb-probe-14,cdgeb-server-07,cdgeb-file-12,0.604023,0.392949,0.39081,0.391495,0.396755,0.391328,0.401907,0.392092,0.463158,0.394258,0.392067,0.402853,0.400092,0.399602,0.391413,0.393958,0.391877,0.394775,0.394826,0.392641
cdgeb-probe-04,cdgeb-server-13,cdgeb-file-08,1.187667,0.514943,0.493862,0.495902,0.496614,0.498168,0.495425,0.492538,0.502512,0.496196,0.4963,0.493795,0.49332,0.492348,0.496793,0.495889,0.504505,0.493901,0.495122,0.492705
cdgeb-probe-02,cdgeb-server-11,cdgeb-file-11,1.193566,0.525029,0.522559,0.522092,0.520467,0.522916,0.521142,0.521865,0.528252,0.51811,0.526717,0.520562,0.524944,0.526416,0.519896,0.520728,0.519254,0.525822,0.520938,0.525987
